index,brand,Model,Price,Rating,processor_brand,processor_tier,num_cores,num_threads,ram_memory,primary_storage_type,primary_storage_capacity,secondary_storage_type,secondary_storage_capacity,gpu_brand,gpu_type,is_touch_screen,display_size,resolution_width,resolution_height,OS,year_of_warranty,Category
927,2,Asus Zenbook 14 Flip OLED 2023 UP3404VA-KN753WS Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home),1299.9,74,2,3,12,16,16,SSD,1024,No secondary storage,0,3,2,True,14.0,2880,1800,6,1,2
928,2,Asus Vivobook S14 Flip 2022 TN3402QA-LZ520WS Laptop (AMD Ryzen 5-5600H/ 8GB/ 512GB SSD/Win11),589.9,62,0,10,6,12,8,SSD,512,No secondary storage,0,0,2,True,14.0,1920,1200,6,1,3
929,14,Lenovo V15 82QYA00MIN Laptop (Celeron N4020/ 8GB/ 256GB SSD/ Win11 Home),222.39,47,2,0,2,2,8,SSD,256,No secondary storage,0,3,2,False,15.6,1920,1080,6,1,3
930,10,HP 255 G9 7B1L8PA Laptop (AMD Ryzen 5 5625U/ 8GB/ 512 GB SSD/ Win11 Home),374.9,64,0,10,6,12,8,SSD,512,No secondary storage,0,0,2,False,15.6,1366,768,6,1,3
931,6,Dell Vostro 3420 D552317WIN9B Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),559.0,59,2,2,10,12,8,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1,3
932,17,MSI Bravo 15 B5ED-035IN Gaming Laptop (AMD Ryzen 7 / 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),619.9,72,0,11,8,16,16,SSD,512,No secondary storage,0,0,1,False,15.6,1920,1080,6,1,1
933,10,HP Spectre x360 16-f2002TU Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home),1458.99,79,2,3,14,20,16,SSD,1024,No secondary storage,0,3,2,True,16.0,3072,1920,6,1,2
934,10,HP Spectre x360 2023 13.5-ef2033TU Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home),1385.11,72,2,3,10,12,16,SSD,1024,No secondary storage,0,3,2,True,13.5,3000,2000,6,1,2
935,14,Lenovo V15 G2 IJL 82QYA00HIN Laptop (Celeron N4500/ 8GB/ 256GB SSD/ DOS),219.9,43,2,0,2,2,8,SSD,256,No secondary storage,0,3,2,False,15.6,1920,1080,2,1,3
936,9,Honor MagicBook 15 BMH-WFQ9HN Laptop (AMD Ryzen 5 5500U/ 16GB/ 512GB SSD/ Win11),439.9,59,0,10,6,12,16,SSD,512,No secondary storage,0,0,2,False,15.6,1920,1080,6,1,1
937,0,Acer Aspire 7 A715-75G Gaming Laptop (10th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),459.9,59,2,2,4,8,8,SSD,512,No secondary storage,0,4,1,False,15.6,1920,1080,6,1,3
938,0,Acer Aspire 3 15 A315-510P Laptop (Intel Core i3 N305/ 8GB/ 512GB SSD/ Win11 Home),329.9,50,2,1,8,8,8,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1,3
939,0,Acer Aspire 3 14 A314-36M Laptop (Intel Core i3 N305/ 8GB/ 512GB SSD/ Win11 Home),320.9,44,2,1,8,8,8,SSD,512,No secondary storage,0,3,2,False,14.0,1920,1080,6,1,3
942,14,Lenovo V14-IGL 82C40185PB Laptop (Celeron N4020/ 4GB/ 256GB SSD/ DOS),219.9,45,2,0,2,2,4,SSD,256,No secondary storage,0,3,2,False,14.0,1920,1080,2,1,3
943,14,Lenovo V14 82KAA04QIH Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ DOS),459.9,58,2,2,4,8,8,SSD,512,No secondary storage,0,3,2,False,14.0,1366,768,2,1,3
944,14,Lenovo ThinkBook 15 G3 21A4A08WIH Laptop (AMD Ryzen 3 5300U/ 8 GB/ 512 GB SSD/ Win11 Home),334.9,56,0,9,4,8,8,SSD,512,No secondary storage,0,0,2,False,15.6,1920,1080,6,1,3
945,14,Lenovo V15 G2 82KDA022IH Laptop (AMD Ryzen 5 5500U/ 8GB/ 512GB SSD/ Win11 Home),358.9,56,0,10,6,12,8,SSD,512,No secondary storage,0,0,2,False,15.6,1920,1080,6,1,3
946,2,Asus Vivobook Pro 15 OLED M3500QC-L1712WS Laptop (Ryzen 7 5800H/ 16GB/ 1TB SSD/ Win11/ 4GB Graph),795.0,67,0,11,8,16,16,SSD,1024,No secondary storage,0,4,1,False,15.6,1920,1080,6,1,1
947,7,Fujitsu FMV MH 4ZR1K10326 Laptop (AMD Ryzen 7 5825U/ 16GB/ 512GB SSD/ Win11),564.94,70,0,11,8,16,16,SSD,512,No secondary storage,0,0,2,False,15.6,1920,1080,6,2,1
948,10,HP 15s-eq2223AU Laptop (AMD Ryzen 5 5500U/ 8GB/ 512GB SSD/ Win11 Home),431.9,58,0,10,6,12,8,SSD,512,No secondary storage,0,0,2,False,15.6,1920,1080,6,1,3
949,17,MSI Modern 15 B7M-072IN Laptop (Ryzen 5 7530U/ 8GB/ 512GB SSD/ Win11),439.9,53,0,10,6,12,8,SSD,512,No secondary storage,0,0,2,False,15.6,1920,1080,6,1,3
950,6,Dell XPS 9315 D560076WIN9S Laptop (12th Gen Core i5 / 16GB/ 512GB SSD/ Win11),1196.0,68,2,2,10,12,16,SSD,512,No secondary storage,0,3,2,True,13.0,1920,1080,6,1,2
951,0,Acer Aspire 3 A315-24P Laptop (Ryzen 3 7520U/ 8GB/ 256GB SSD/ Win11 Home),279.9,52,0,9,4,8,8,SSD,256,No secondary storage,0,0,2,False,15.6,1920,1080,6,1,3
952,14,Lenovo IdeaPad 3 15ITL6 82H803DNIN Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),364.9,60,2,1,2,4,8,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1,3
953,17,MSI Modern 15 B7M-071IN Laptop (AMD Ryzen 5-7530U/ 16GB/ 512GB SSD/ Win11),489.9,54,0,10,6,12,16,SSD,512,No secondary storage,0,0,2,False,15.6,1920,1080,6,1,1
954,14,Lenovo Thinkpad E15 21E6S05A00 Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),459.9,66,2,1,6,8,8,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1,3
955,14,Lenovo Thinkpad E15 21E6S05G00 Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ DOS),659.99,55,2,2,10,12,8,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,2,1,2
956,6,Dell Vostro 5620 M552319WIN9S Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 2GB Graph),879.9,72,2,3,12,16,16,SSD,512,No secondary storage,0,4,1,False,16.0,1920,1080,6,1,1
957,14,Lenovo E41-55 82FJ00A0IH Laptop (AMD Ryzen 3 3250U/ 8GB/ 1TB HDD/ DOS),339.9,52,0,9,2,4,8,HDD,1024,No secondary storage,0,0,2,False,14.0,1920,1080,2,1,3
958,2,Asus Vivobook Go 15 OLED 2023 E1504FA-LK541WS Laptop (Ryzen 5 7520U / 16GB/ 512GB SSD/ Win11 Home),507.85,59,0,10,4,8,16,SSD,512,No secondary storage,0,0,2,False,15.6,1920,1080,6,1,1
959,10,HP Pavilion 15s-fq5013nia Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),579.9,59,2,2,10,12,8,SSD,512,No secondary storage,0,3,2,False,15.6,1366,768,6,1,3
960,14,Lenovo Thinkpad P16s 21BTS02000 Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Pro/ 4GB Graph),1462.71,75,2,3,12,16,16,SSD,1024,No secondary storage,0,4,1,False,16.0,1920,1200,6,3,1
961,10,HP 247 G8 Laptop (AMD Ryzen 3 3500U/ 8GB/ 512GB SSD/Win11),328.9,52,0,9,4,8,8,SSD,512,No secondary storage,0,0,2,False,14.0,1366,768,6,1,3
962,14,Lenovo ThinkBook 14 20VDA0V1IH Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ DOS),435.0,54,2,1,2,4,8,SSD,512,No secondary storage,0,3,2,False,14.0,1920,1080,2,1,3
963,2,Asus Vivobook 14 OLED 2023 M1405YA-KM541WS Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),619.0,67,0,10,6,12,16,SSD,512,No secondary storage,0,0,2,False,14.0,2880,1800,6,1,1
964,10,HP Chromebook x360 13b-ca0006MU Laptop (MediaTek Kompanio 1200/ 8GB/ 256 GB SSD/ Chrome OS),395.51,43,3,7,8,0,8,SSD,256,No secondary storage,0,2,2,True,13.3,1920,1080,1,1,3
965,10,HP Chromebook 15a-na0012TU Laptop (Intel Celeron N4500/ 4GB/ 128GB eMMC/ Chrome OS),209.9,37,2,0,2,2,4,HDD,128,No secondary storage,0,3,2,False,15.6,1366,768,1,1,3
966,14,Lenovo V14 82KAA08BIH Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Dos),309.9,50,2,1,2,4,8,SSD,512,No secondary storage,0,3,2,False,14.0,1920,1080,2,1,3
967,10,HP 255 G8 689T4PA Laptop (Ryzen 3 3250U/ 8GB/512GB SSD/ Win11 Home),269.99,59,0,9,2,4,8,SSD,512,No secondary storage,0,0,2,False,15.6,1920,1080,6,1,3
968,14,Lenovo V15 G3 82TTA01EIN Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ DOS),322.0,48,2,1,6,8,8,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,2,1,3
970,2,Asus Vivobook Go 14 2023 E1404FA-NK522WS Laptop (Ryzen 5 7520U / 8GB/ 512GB SSD/ Win11),449.7,58,0,10,4,8,8,SSD,512,No secondary storage,0,0,2,False,14.0,1920,1080,6,1,3
971,2,Asus Vivobook Go 14 2023 E1404FA-NK542WS Laptop (Ryzen 5 7520U / 16GB/ 512GB SSD/ Win11),456.9,59,0,10,4,8,16,SSD,512,No secondary storage,0,0,2,False,14.0,1920,1080,6,1,1
972,14,Lenovo Thinkbook 15 21DJA0D9IH Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home),599.9,64,2,2,10,12,16,SSD,1024,No secondary storage,0,3,2,False,15.6,1920,1080,6,1,2
973,17,MSI Modern 14 C7M-063IN Laptop (Ryzen 5 7530U/ 8GB/ 512GB SSD/ Win11),419.9,60,0,10,6,12,8,SSD,512,No secondary storage,0,0,2,False,14.0,1920,1080,6,1,3
974,10,HP 247 G8 796Z3PA Laptop (AMD Ryzen 3 3250U/ 8GB/ 512GB SSD/ DOS),309.99,47,0,9,2,4,8,SSD,512,No secondary storage,0,0,2,False,14.0,1366,768,2,1,3
975,0,Acer Nitro 5 AN515-58 UN.QFHSI.002 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),764.99,71,2,2,12,16,16,SSD,512,No secondary storage,0,4,1,False,15.6,1920,1080,6,1,1
976,17,MSI Modern 14 C12M-440IN Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),379.9,58,2,2,10,12,8,SSD,512,No secondary storage,0,3,2,False,14.0,1920,1080,6,1,3
977,17,MSI Modern 14 C12M-439IN Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),474.9,59,2,2,10,12,16,SSD,512,No secondary storage,0,3,2,False,14.0,1920,1080,6,1,3
978,17,MSI Prestige 13 Evo A13M-063IN Laptop(13th Gen Core i7/ 16 GB/ 1TB SSD/Win11 Home),929.9,72,2,3,12,16,16,SSD,1024,No secondary storage,0,3,2,False,13.3,1920,1200,6,2,2
979,17,MSI Sword 15 A12UDX-468IN Gaming Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),829.9,74,2,2,8,12,16,SSD,1024,No secondary storage,0,4,1,False,15.6,1920,1080,6,2,1
980,0,Acer Aspire 3 A315-24P NX.KDESI.003 Laptop (Ryzen 3 7520U/ 8GB/ 512GB SSD/ Win11 Home),299.9,54,0,9,4,8,8,SSD,512,No secondary storage,0,0,2,False,15.6,1920,1080,6,1,3
981,2,Asus Vivobook Go 14 2023 E1404FA-NK322WS Laptop (Ryzen 3 7320U / 8GB/ 512GB SSD/ Win11 Home),321.9,53,0,9,4,8,8,SSD,512,No secondary storage,0,0,2,False,14.0,1920,1080,6,1,3
982,2,Asus Vivobook Pro 15 M6500QC-HN742WS Laptop (Ryzen 7 5800H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),689.9,72,0,11,8,16,16,SSD,512,No secondary storage,0,4,1,False,15.6,1920,1080,6,1,1
983,15,LG Gram 16T90Q-G.AH75A2 Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11),1184.99,72,2,3,12,16,16,SSD,512,No secondary storage,0,3,2,True,16.0,2560,1600,6,1,2
984,17,MSI Prestige 14 Evo B13M-279IN Laptop(13th Gen Core i7/ 16 GB/ 1TB SSD/Win11 Home),873.91,67,2,3,14,20,16,SSD,1024,No secondary storage,0,3,2,False,14.0,1920,1200,6,2,2
985,0,Acer Nitro 5 AN515-47 NH.QL3SI.001 Gaming Laptop (AMD Ryzen 5 7535HS/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),689.99,71,0,10,6,12,8,SSD,512,No secondary storage,0,4,1,False,15.6,1920,1080,6,1,2
986,17,MSI Modern 15 B13M-289IN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),505.91,59,2,2,10,12,16,SSD,512,No secondary storage,0,3,2,False,15.6,1920,1080,6,1,3
987,17,MSI Modern 14 C13M-435IN Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),609.9,61,2,3,10,12,16,SSD,512,No secondary storage,0,3,2,False,14.0,1920,1080,6,1,2
989,17,MSI Modern 14 C13M-436IN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),539.9,58,2,2,10,12,16,SSD,512,No secondary storage,0,3,2,False,14.0,1920,1080,6,1,3
990,17,MSI Modern 14 C13M-437IN Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),409.9,56,2,2,10,12,8,SSD,512,No secondary storage,0,3,2,False,14.0,1920,1080,6,1,3
991,10,HP Spectre x360 14-ef0075TU Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11),1549.99,73,2,3,10,12,16,SSD,1024,No secondary storage,0,3,2,True,13.5,3000,2000,6,1,2
992,2,Asus Vivobook Flip 14 2023 TN3402YAB-LZ522WS Laptop (Ryzen 5 7530U/ 8GB/ 512GB SSD/ Win11 Home),549.9,68,0,10,6,12,8,SSD,512,No secondary storage,0,0,2,True,14.0,1920,1200,6,1,3
993,17,MSI Katana 15 B13VFK-296IN Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),1199.9,76,2,3,10,16,16,SSD,1024,No secondary storage,0,4,1,False,15.6,1920,1080,6,2,1
994,2,Asus Zenbook 14 OLED 2023 UM3402YA-KM551WS Laptop (Ryzen 5 7530U / 16GB/ 1TB SSD/ Win11 Home),779.9,68,0,10,6,12,16,SSD,1024,No secondary storage,0,0,2,False,14.0,2880,1800,6,1,1
995,2,Asus Vivobook 16 2023 M1605YA-MB551WS Laptop (Ryzen 5 7530U / 16GB/ 1TB SSD/ Win11 Home),669.9,65,0,10,6,12,16,SSD,1024,No secondary storage,0,0,2,False,16.0,1920,1200,6,1,1
996,2,Asus Vivobook 16 2023 M1605YA-MB541WS Laptop (Ryzen 5 7530U / 16GB/ 512GB SSD/ Win11 Home),599.9,64,0,10,6,12,16,SSD,512,No secondary storage,0,0,2,False,16.0,1920,1200,6,1,1
997,0,Acer Nitro 5 AN515-47 NH.QL3SI.003 Gaming Laptop (AMD Ryzen 7 7735HS/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),755.0,67,0,11,8,16,8,SSD,512,No secondary storage,0,4,1,False,15.6,1920,1080,6,1,2
998,2,Asus Vivobook Pro 15 M6500QC-HN542WS Laptop (Ryzen 5 5600H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),659.9,68,0,10,6,12,16,SSD,512,No secondary storage,0,4,1,False,15.6,1920,1080,6,1,1
999,17,MSI Thin GF63 12VE-070IN Gaming Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/6GB Graphics),919.9,73,2,3,10,16,16,SSD,512,No secondary storage,0,4,1,False,15.6,1920,1080,6,2,1
1000,2,Asus Vivobook Go 15 2023 E1504FA-NJ522WS Laptop (Ryzen 5 7520U / 8GB/ 512GB SSD/ Win11 Home),449.9,59,0,10,4,8,8,SSD,512,No secondary storage,0,0,2,False,15.6,1920,1080,6,1,3
1001,2,Asus Zenbook 14 2023 UM3402YA-KP541WS Laptop (Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),679.9,68,0,10,6,12,16,SSD,512,No secondary storage,0,0,2,False,14.0,2560,1600,6,1,1
1002,10,HP Chromebook 15a-na0008TU Laptop (Intel Celeron N4500/ 4GB/ 128GB eMMC/ Chrome OS),209.9,37,2,0,2,2,4,HDD,128,No secondary storage,0,3,2,False,15.6,1366,768,1,1,3
